id,app_version,year,manufacturer,user_agent
44086e70-ddee-4854-8c9b-f4d6b699e59d,0.99,2010,Vidoo,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.82 Safari/534.16"
4d894b3e-ef2f-4c5b-ace2-31b6ad8a6e6c,7.4.8,1999,Mita,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
3f2a59c8-796e-44b2-a516-c580274f30e2,5.3.3,1988,Ooba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19"
ecd3462b-4a09-48c3-818e-3fb197d52b95,0.42,1992,Ainyx,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19"
ec76390d-6b5e-46fe-9b3d-3fcb4a8a4084,6.83,2010,Realcube,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1"
a76fae1c-36e7-4935-9cd1-f95b7ec3de74,4.09,1999,Skiptube,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1
debf8ded-7cc8-4908-ab99-34221e20fc04,0.95,1983,Photobug,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.45 Safari/535.19"
a64494c1-d02f-46fa-9fd0-d70551f27a1e,1.8,2005,Digitube,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
0772b407-1462-45ef-b120-7049bf4d6d3d,0.5.6,2002,Yakitri,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/17.0.940.0 Safari/535.8"
cd3fec14-681e-40f8-bf02-f33d7a0a7451,1.7,1994,Kazu,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
c6c47dce-19cb-4dfb-8569-cf9f432af981,6.78,2009,Centidel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130330 Firefox/21.0
1555f144-7ef8-4272-9d22-8f9855568252,8.1,1992,Eayo,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.814.0 Chrome/14.0.814.0 Safari/535.1"
7590a41d-9356-4fe9-b612-cda6b9637cc2,1.29,2000,Jaxspan,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1"
c22a0217-44f4-43d6-b3e5-5e0c9974ff46,7.81,2000,Vipe,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1500.55 Safari/537.36"
1aefe3cd-da9b-4e8a-a9e9-62c5ba207f78,2.1,2009,Lazz,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3"
00d7494b-d2a9-4b9c-a1c6-276caa370343,4.0,1998,Vidoo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1"
ea0a84ae-da43-4615-8423-a408b473f79c,0.7.7,2012,Mynte,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15"
4e94a589-aa4f-4264-9b7f-9dcbbb233170,7.33,1990,Quaxo,"Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11"
4c037967-d839-4b6e-9dd1-1f6171055655,0.2.6,2002,Meemm,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6"
5730346c-2283-4ce9-b050-6b14d84e57d6,4.19,2001,Mydeo,"Chrome/15.0.860.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/15.0.860.0"
9a20744c-6d5b-4365-9127-5e78160a3d43,1.0.6,1988,Jamia,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7"
7c4968c0-799e-44d2-980a-b45debf1d53e,0.9.2,2006,Myworks,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11"
45665ad5-bd24-4a7e-bd46-89c9533314bc,0.1.8,1998,Kare,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
72a84804-1a12-4e0b-81f2-7cb52713475a,0.2.8,2001,Babbleblab,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/23.0
95e18436-2e60-47c4-bc1a-746dfcdabc39,2.5.6,1999,Youfeed,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19"
2d3c6412-5193-436d-bf2f-05fb10bc181e,1.5.5,1996,Vinder,"Mozilla/5.0 (Windows; U; Windows NT 6.0; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
54fc143e-8619-490e-a868-b1132da06c3c,7.9.3,1995,Cogilith,"Mozilla/5.0 (Windows; U; Windows NT 6.0; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
56c2d055-09da-47a4-8863-3d177fabb959,5.03,1991,Teklist,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2"
1f24063e-91f6-4d70-b0ad-df77ce05c56a,0.92,2002,Rhynyx,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30"
4055df76-061b-4531-953e-76e39f8b7000,0.4.4,1995,Ainyx,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/535.1"
097ff5d0-adf8-47a1-8cc2-e00aa5d6689d,7.65,1998,Quatz,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17"
260cf681-8279-4aa1-aefc-d8ea83a7a391,5.40,2011,Lazz,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11"
c9777a9a-be0b-4374-8809-4a8e96b923ec,0.95,1992,Abatz,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:21.0.0) Gecko/20121011 Firefox/21.0.0
b55104a9-a81c-4fbb-bbd4-5abb6ad574b7,0.16,1996,Shuffletag,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100"
c23375fa-cf67-4a43-a0ad-f469611863d5,9.3.1,2002,Twitterworks,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; de-de) AppleWebKit/534.15+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
9d349399-7403-4809-a57b-c9afcd50fd45,8.27,2002,Flashset,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19"
b66e7a7f-4bc3-4555-958e-d682ce8ea1bc,0.38,2005,Thoughtblab,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1"
c8f991cd-6ffa-47e1-93b0-ad2113219fc3,5.51,1992,Tazz,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36"
1a312dac-a291-412b-b979-499268ffacaf,0.51,1968,Twimm,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:16.0.1) Gecko/20121011 Firefox/21.0.1
87e17bc7-7fdb-4aa4-961e-fab61e4027b1,9.72,1964,DabZ,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.15 (KHTML, like Gecko) Chrome/24.0.1295.0 Safari/537.15"
481e3f2f-fde7-48f0-a4b5-ed8b2484b795,8.5,1999,Oyoyo,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/526.9 (KHTML, like Gecko) Version/4.0dp1 Safari/526.8"
02795c0e-5182-4614-90bf-9742c6a7a5ad,6.3,2000,Realcube,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
ca1e312f-f1bd-48f2-9a57-d25e53361076,5.2,2010,Riffpedia,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
1254424c-3203-4627-b490-fd4ac076ed52,2.65,1992,Teklist,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.82 Safari/534.16"
f02624db-b893-4618-9808-4660f3d8bc8e,0.73,2007,Aibox,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0
7a8fd0ff-a7a9-49f1-8bc3-f0c59815044a,1.1.6,2005,Yabox,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
8efed482-01b4-446a-8bc7-6a068211a47a,9.1,1995,Jabbersphere,"Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko ) Version/5.1 Mobile/9B176 Safari/7534.48.3"
fb7ae992-9cbf-4cd8-8ce3-d005583b9e9a,0.2.0,1997,Riffpath,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/535.1"
c5a5e4d0-e102-45c6-9285-384e6387d1ee,0.4.0,1999,Centidel,"Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
113472ce-9793-4c02-9ab9-64cb46a00aac,9.85,2002,Zooveo,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
f5560400-92b4-4189-b7df-4439bd4e15ef,0.3.3,1995,Brainverse,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.0
17504e16-f730-45b0-a524-652ea2979283,3.8.4,2008,Livefish,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36"
61a9d249-6de3-4309-a312-fe276881c3cb,0.78,1996,Realblab,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"
84da31ab-b632-4096-9590-36881a6008ac,0.69,2007,Kwinu,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; nb-no) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5"
02826f4c-51b2-4757-96a0-ac6f8c7cbc2c,6.3.4,2005,Devshare,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.12 Safari/534.24"
9f142163-788b-4329-98e0-61dfbdb99f3b,9.45,2005,Minyx,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; zh-cn) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
e06c9765-a440-47ac-a73b-63f5f709f076,9.6,2010,Jamia,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
e645822b-96e8-403e-9d96-e510a07dd420,0.55,1996,Oyoloo,"Mozilla/5.0 (Windows; U; Windows NT 6.0; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
906e28c2-28d2-479f-81c8-4232db3976ed,3.3.7,2008,Meembee,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20120910144328 Firefox/15.0.2
dccb1837-a73b-4951-a211-181aade2ccc6,7.0,1993,Edgewire,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1"
b31d82aa-8bd2-4e39-b2db-a450069c520a,3.4,1985,Meejo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
7613995e-506c-44ce-ae36-314962591ce0,9.90,1995,Thoughtstorm,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.68 Safari/534.30"
b7bf3a39-dfeb-4470-87d0-4abfaa8ba002,0.9.9,2010,Trilia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
1e8fd1fc-b6eb-4016-91d4-cead4fdc9bf9,8.6.8,2010,Feedfire,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.60 Safari/534.30"
58bc4eda-73c4-42c8-89db-b168cfdaf2ab,0.76,1995,Innojam,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36"
19c77096-f4a0-4c4c-9b6b-b8d72858a882,0.50,2008,Omba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1309.0 Safari/537.17"
b3b0eb19-d5ec-44ea-b118-0149f3ca477a,2.7,1998,Meetz,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1"
8347bba3-b353-4bb5-85bf-3b69ce6bf416,0.43,2007,Shuffletag,"Mozilla/5.0 (Windows NT) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
5e97ef8c-3ebe-4ffd-aed0-6bb600a5ef07,0.2.5,2006,Skajo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1"
756fb6c9-157e-4959-bb5c-e8e907b99741,6.7.0,1991,Photospace,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11"
9c7c2e89-b186-4654-8cc9-a31d4a80d839,1.1.5,1989,Jamia,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0
a4cfda9f-6f24-4bea-b6cd-484f1074b51e,0.94,1992,Pixonyx,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en) AppleWebKit/526.9 (KHTML, like Gecko) Version/4.0dp1 Safari/526.8"
6dbf3433-2803-40f3-b9db-8667fe448273,8.8,1996,Edgepulse,"Mozilla/5.0 (Windows; U; Windows NT 6.1; de-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
dcab0e16-5858-4116-a907-28dc0545c7ab,5.96,2011,Buzzdog,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.10"
3e31cc2a-1ec3-4d43-80ed-0531565d52c4,7.4,1994,Kimia,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16"
840039cc-f43d-4e2b-a1e1-ce76de07731a,6.8,1994,Tekfly,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"
c028e4ba-6d38-4edf-a426-3e1a5cf7baca,6.0,1994,Youfeed,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.43 Safari/534.24"
847709ba-fbd8-4fb7-8b20-f3a35d950b65,9.7,1994,Photojam,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.810.0 Safari/535.1"
125bd7ef-5b9e-4a0f-9846-630aeb33d224,2.89,1987,Oyoyo,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0
4f9c8144-04bb-49ca-8f17-7bdda9c49a97,7.9,2003,Mybuzz,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-us) AppleWebKit/534.1+ (KHTML, like Gecko) Version/5.0 Safari/533.16"
37041c98-8952-4de9-b782-cc6138fc0b90,6.76,1991,Topdrive,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1467.0 Safari/537.36"
4e600011-0994-43e1-8676-cb06b56bd26c,6.9,2002,Jatri,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1"
0b918491-f200-4867-a070-745ebb9c3ca3,0.1.0,1999,Browsetype,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6"
c4b4a882-66bd-436b-8390-84f5504529db,1.3,2002,Livetube,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
d630c748-346a-4893-a920-9763eaf23df4,0.9.9,1993,Lazz,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ko-KR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
086ae96e-1634-438a-9551-f35ac39700e4,3.09,2010,Babbleblab,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-gb) AppleWebKit/528.10+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
d101239a-4ea8-404f-a239-5b6a9e538e30,4.5,1992,Babbleset,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1"
fb339b08-2cc5-4f9b-abdd-9b50c6b97a17,7.7.5,2002,Chatterbridge,"Mozilla/5.0 (X11; CrOS i686 12.0.742.91) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.93 Safari/534.30"
7e888cc5-0588-47d5-b9f2-d83d243a5aee,0.42,1992,Gabtype,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2"
b0443b41-0bb5-4ced-9aa4-b3dbaebabbae,6.3,1995,Yabox,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.10 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1"
2c20d3d7-a06d-42be-87a1-3d4c9fad8e05,0.9.8,1996,Skinte,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ko-kr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
e61e7a82-f2e5-46e3-a621-3b529aa0a0bb,0.2.4,2008,Blognation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24"
dad5cd83-ab5d-4b15-9c3b-eed53afdfa74,0.98,2009,Twitterlist,Mozilla/5.0 (Windows x86; rv:19.0) Gecko/20100101 Firefox/19.0
67d84813-d8d1-46a4-b5b1-afe5b8841cc9,5.86,1998,Gabcube,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2"
43a94e17-7062-40cb-bc42-3b86ef39795b,5.72,1999,Vinte,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8"
746ac5f3-8f0f-420b-9afe-51c1e2b8c81d,0.41,1993,Zoonoodle,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130401 Firefox/21.0
660cce7a-3b5d-41af-975b-47f848fc3909,0.7.8,1986,Jaxbean,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1"
fd2a69cc-8b74-45f4-b63d-3896dd6705db,5.2.3,2011,Yozio,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1"
c2b27fb7-03a3-41a7-89ae-ec8625823169,0.2.5,1993,Wikivu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3"
3778ed0e-e9b7-40c8-a4be-b9310ac0b0a3,0.34,2003,Plambee,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17"
578a196d-37fc-47f2-81d9-078c0ec88c30,4.0,1984,Devpulse,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
d8fe3fe6-5388-4035-ba9a-5ba6b0a524a7,0.28,1988,Quaxo,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0
063957ed-9cb0-41c9-936c-48a035bc3fb9,7.2.0,1999,Shuffledrive,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1041.0 Safari/535.21"
04ee4216-277c-4a5c-80d7-b52a338de3a1,2.73,1992,Youspan,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; fr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
8b35baf3-e302-46e5-9da5-9cff18b02dd8,1.0.7,2006,Quatz,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1"
b3526905-e99c-4c0e-a306-169afed9fa1a,9.3,1963,Dynazzy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1042.0 Safari/535.21"
70bb09b9-1f2c-4c87-8c32-830c6ed12d13,4.0.5,2003,Oyoba,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24"
ea9e8e85-d6f0-451f-b71c-0c2a4331c0de,3.5,2012,Snaptags,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130401 Firefox/21.0
bfa5c87c-ca61-46a9-bda2-dd09ae4eb084,6.3.1,1993,Edgetag,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.652.0 Safari/534.17"
b5ed9ef4-266a-4649-9379-f2803a22c39c,8.3,2002,Skiptube,"Mozilla/5.0 (X11; FreeBSD i386) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
0c82646e-523f-413e-98c5-d081e8da3279,3.43,2005,Lazzy,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1"
9de823e3-6ebd-4379-a2fc-67c29a8d2891,2.3.5,1994,Katz,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:25.0) Gecko/20100101 Firefox/25.0
e9551994-fc41-49d9-b234-169a1b644777,7.98,2012,Fivebridge,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4"
d2efbbc7-aec9-418c-85b2-abf876c5fb5f,0.1.7,1986,Meejo,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; HTC-P715a; en-ca) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16"
30bcce3d-8776-494a-a1af-a96cc0d89257,8.50,1995,Fanoodle,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1
f631ed3c-865a-4ae8-babc-c1d3b09a3477,7.0.0,1999,Gabtype,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2"
790824c3-75f7-46ee-8dba-1cafad4e1daf,2.9,2004,Cogidoo,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.704.0 Safari/534.25"
cc43dc13-cfd0-473d-b42e-2fdad7b421d1,0.88,2006,Wordify,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
767b2d76-4523-43cf-8f01-c77de3c6ebff,6.6,2011,Trilia,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17"
b19e003b-96c4-415f-a41a-e2d00d40bc20,7.19,1964,Mita,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1"
25886335-926b-41a4-990a-bf77b12ea414,0.1.2,2011,Vinte,"Mozilla/5.0 (Windows; U; Windows NT 6.1; tr-TR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
d14c4f78-f4bc-4327-955c-b87b722b22d2,9.9,2008,Eire,"Mozilla/5.0 (iPhone; U; ru; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5"
